GpsId,Latitude,Longitude,Accuracy,Altitude,AltitudeAccuracy,Heading,Speed,GpsTimestamp,DeletedAt,DeletedBy,CreatedAt,CreatedBy,ModifiedAt,ModifiedBy,AccId
df8ad40e-4c9b-4c19-883c-e00668d2df93,1.3773646,103.8485730,13.010999679565430,35.000000000000000,2.464623212814331,0.000000000000000,0.0000000000000000,01/26/2023 14:24:14,,,01/26/2023 06:24:14,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
034541e3-a656-442b-b8bb-3c32a87dd2f8,1.3773620,103.8485749,11.510000228881836,35.000000000000000,2.418268203735352,0.000000000000000,0.0000000000000000,01/26/2023 14:22:12,,,01/26/2023 06:22:12,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
6167bbf8-2c79-4b68-a17a-0e3f088ac3e4,1.3773628,103.8485743,12.647999763488770,38.067977771677310,1.602489829063416,0.000000000000000,0.0000000000000000,01/26/2023 14:20:33,,,01/26/2023 06:20:32,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
65e31289-4b44-496e-afc7-a9a8d204a6fa,1.3773676,103.8485713,12.189000129699707,37.473645714608870,1.457143306732178,0.000000000000000,0.0000000000000000,01/26/2023 14:19:30,,,01/26/2023 06:19:30,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
255eb042-99b0-4e29-91a5-7e5b8ee20d1e,1.3773625,103.8485709,11.498000144958496,37.983948979059690,1.133619308471680,0.000000000000000,0.0000000000000000,01/26/2023 14:18:58,,,01/26/2023 06:18:58,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
1b4ebde9-40a0-4f7d-b60d-cb1b9bed319b,1.3773348,103.8488809,13.897999763488770,38.200000762939450,0.980286657810211,0.000000000000000,0.0000000000000000,01/26/2023 14:15:04,,,01/26/2023 06:15:01,,,,e54e0e53-69a7-4bd0-ac64-69333263a30a
69d1a9c6-e675-467c-acf9-9973f024959d,1.3773438,103.8488816,14.487999916076660,39.756463668640016,0.980796694755554,0.000000000000000,0.0000000000000000,01/26/2023 14:09:39,,,01/26/2023 06:09:37,,,,e54e0e53-69a7-4bd0-ac64-69333263a30a
2078f67e-726e-4c4a-95da-e2b105ab44f2,1.3773404,103.8488770,14.854000091552734,40.433372888469580,0.979816675186157,0.000000000000000,0.0000000000000000,01/26/2023 14:04:36,,,01/26/2023 06:04:35,,,,e54e0e53-69a7-4bd0-ac64-69333263a30a
c0855463-d8ec-49a7-a4cc-287dadb45d8d,1.3769844,103.8493379,14.392000198364258,24.899999618530273,1.213112115859985,0.000000000000000,0.0000000000000000,01/26/2023 13:59:55,,,01/26/2023 05:59:55,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
da92ce9d-ab1a-4e49-902c-fd07d75cbcde,1.3773371,103.8488784,14.654999732971191,38.100002288818360,0.980176687240601,0.000000000000000,0.0000000000000000,01/26/2023 13:59:34,,,01/26/2023 05:59:32,,,,e54e0e53-69a7-4bd0-ac64-69333263a30a
b6151d78-9ace-4b69-b7b8-ddb5bcd62f63,1.3769693,103.8493464,15.751000404357910,24.899999618530273,1.182376265525818,0.000000000000000,0.0000000000000000,01/26/2023 13:58:52,,,01/26/2023 05:59:04,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
3cb0cd65-a40a-4c11-abdd-5e7da03707dd,1.3773341,103.8488905,14.512999534606934,38.200000762939450,0.980376660823822,0.000000000000000,0.0000000000000000,01/26/2023 13:54:31,,,01/26/2023 05:54:29,,,,e54e0e53-69a7-4bd0-ac64-69333263a30a
790b9be6-49d3-4e51-82ec-cf0cec6fb12a,1.3769335,103.8491988,22.312999725341797,24.899999618530273,1.234150290489197,0.000000000000000,0.0000000000000000,01/26/2023 13:49:56,,,01/26/2023 05:49:56,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
2874a8c5-57f4-4522-b149-9d0c9cc1e9d6,1.3773374,103.8488882,14.562999725341797,38.200000762939450,0.979806661605835,0.000000000000000,0.0000000000000000,01/26/2023 13:49:29,,,01/26/2023 05:49:27,,,,e54e0e53-69a7-4bd0-ac64-69333263a30a
ee2566b8-d2ab-42fa-8c19-2ed41b655a19,1.3780203,103.8494445,10.782999992370605,30.899999618530273,0.999926567077637,0.000000000000000,0.0000000000000000,01/26/2023 13:47:54,,,01/26/2023 05:47:56,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
bcb56369-90ab-4da2-875e-a2b230b2dd7a,1.3780286,103.8494881,11.501000404357910,30.899999618530273,1.021092891693115,59.724189758300780,0.3042044341564178,01/26/2023 13:46:22,,,01/26/2023 05:46:22,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
8b000dd7-e00e-4e72-bde8-cb6d654f0482,1.3779910,103.8493241,13.090000152587890,30.899999618530273,1.060112237930298,79.993469238281250,3.1957283020019530,01/26/2023 13:45:10,,,01/26/2023 05:45:11,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
91124ba4-e042-446e-ad69-2af0f353f155,1.3778563,103.8492677,26.972999572753906,30.899999618530273,1.609770774841309,315.074279785156250,3.5543801784515380,01/26/2023 13:44:38,,,01/26/2023 05:44:39,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
4e63aaeb-933a-43de-aeb9-77fdb226acfe,1.3773480,103.8488780,14.515999794006348,40.044893758959326,0.979836642742157,0.000000000000000,0.0000000000000000,01/26/2023 13:44:26,,,01/26/2023 05:44:24,,,,e54e0e53-69a7-4bd0-ac64-69333263a30a
d89c4370-f388-4529-98f6-a74bc73ee701,1.3774044,103.8497795,17.645999908447266,29.899999618530273,2.081199407577515,307.845855712890600,1.1706672906875610,01/26/2023 13:43:29,,,01/26/2023 05:43:29,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
11a6fc2b-234b-41c8-812e-55fe2f7dda88,1.3773823,103.8498079,10.802000045776367,29.899999618530273,1.996067881584168,0.000000000000000,0.0000000000000000,01/26/2023 13:42:57,,,01/26/2023 05:42:57,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
c5a72522-0aff-48ae-abd0-b8ecb4c78123,1.3769974,103.8498965,14.982999801635742,29.600000381469727,2.132004022598267,0.000000000000000,0.0000000000000000,01/26/2023 13:42:24,,,01/26/2023 05:42:25,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
ef474dee-ec9b-4c8d-9d3f-b2681029a788,1.3769523,103.8492476,19.177999496459960,25.899999618530273,2.240312814712524,0.000000000000000,0.0000000000000000,01/26/2023 13:40:22,,,01/26/2023 05:40:22,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
37bd3bea-d9cf-4b48-b9bd-594c73f6eff2,1.3773453,103.8488792,14.494000434875488,38.100002288818360,0.980776667594910,0.000000000000000,0.0000000000000000,01/26/2023 13:39:23,,,01/26/2023 05:39:22,,,,e54e0e53-69a7-4bd0-ac64-69333263a30a
e7e78912-742a-4730-a2d8-8a917e08be36,1.3773677,103.8485663,10.944000244140625,37.926408724167960,2.414931058883667,0.000000000000000,0.0000000000000000,01/26/2023 13:35:49,,,01/26/2023 05:35:50,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
04f996f0-5903-4404-bb3b-570d68d7318a,1.3773395,103.8488750,15.229999542236328,38.100002288818360,0.980396687984467,0.000000000000000,0.0000000000000000,01/26/2023 13:34:21,,,01/26/2023 05:34:20,,,,e54e0e53-69a7-4bd0-ac64-69333263a30a
fef982ec-ed99-4fc9-a0fa-857a3be10397,1.3773633,103.8485689,11.505999565124512,37.803999391454845,2.479148626327515,0.000000000000000,0.0000000000000000,01/26/2023 13:31:46,,,01/26/2023 05:31:46,,,,dbe72e78-0f33-4af0-a522-00586bd4e52d
999a9ff6-fa85-46ae-bee6-9b4def910cf6,1.3773371,103.8488823,14.704999923706055,38.200000762939450,0.979646682739258,0.000000000000000,0.0000000000000000,01/26/2023 13:29:19,,,01/26/2023 05:29:17,,,,e54e0e53-69a7-4bd0-ac64-69333263a30a
8347057f-af18-4d07-9f55-aa93ce471101,1.3773390,103.8488813,14.892999649047852,40.500866048793846,0.980496644973755,0.000000000000000,0.0000000000000000,01/26/2023 13:24:16,,,01/26/2023 05:24:14,,,,e54e0e53-69a7-4bd0-ac64-69333263a30a
